STATE_CODE_001,COUNTY_CODE_003,FEATURES_DESC_006A,LAT_016,LONG_017,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,PIER_PROTECTION_111
47,189,'SOUTH FORK CREEK',36110156.0,86244057.0,1.0,11.0,1965.0,2,19.0,N,N,N,7,7,
47,189,'SR 109 / I40',36110497.0,86242563.0,1.0,12.0,1998.0,6,2.0,8,8,8,N,N,
47,189,'SR 109 / I40',36110515.0,86242651.0,1.0,12.0,1998.0,6,2.0,8,8,8,N,N,
47,189,'MIDDLE FORK CREEK',36110408.0,86240613.0,1.0,11.0,1965.0,2,19.0,N,N,N,7,6,
47,189,'BARTONS CREEK',36105922.0,86201740.0,1.0,11.0,1965.0,6,2.0,8,8,8,8,N,
47,189,'NFA 5520 / I40',36105646.0,86182333.0,1.0,17.0,1963.0,2,4.0,5,6,7,N,N,
47,189,'SINKING CREEK',36105575.0,86180864.0,1.0,11.0,1965.0,6,2.0,7,7,7,7,N,
47,189,'SINKING CREEK',36105664.0,86180781.0,1.0,11.0,1965.0,6,2.0,7,7,7,7,N,
47,189,'SR 10 / I-40',36105479.0,86175677.0,1.0,14.0,1965.0,2,4.0,7,4,6,N,N,
47,189,'SR 266 / I40',36111080.0,86163528.0,1.0,17.0,1964.0,2,4.0,6,6,7,N,N,
47,189,'CSX RAILROAD',36111554.0,86161405.0,1.0,11.0,1964.0,6,2.0,6,7,4,N,N,
47,189,'CSX RAILROAD',36111662.0,86161487.0,1.0,11.0,1964.0,6,2.0,6,6,4,N,N,
47,189,'I40 / SR 26',36111662.0,86160990.0,1.0,11.0,1964.0,6,2.0,7,7,5,N,N,
47,189,'I40 / SR 26',36111753.0,86161056.0,1.0,11.0,1964.0,6,2.0,7,4,6,N,N,
47,189,'SPRING CREEK',36113653.0,86141817.0,1.0,1.0,1964.0,5,2.0,7,6,6,8,N,
47,189,'SPRING CREEK',36113744.0,86141710.0,1.0,1.0,1964.0,6,2.0,7,7,7,8,N,
47,189,'BRANCH AND NFA A852',36113744.0,86134271.0,1.0,1.0,1964.0,6,2.0,8,7,6,8,N,
47,189,'BRANCH AND NFA A852',36113804.0,86134373.0,1.0,1.0,1964.0,6,2.0,7,7,6,8,N,
47,189,'LINWOOD ROAD / I40',36112754.0,86103811.0,1.0,7.0,2012.0,4,2.0,8,8,8,N,N,
47,189,'JENNINGS FORK CREEK',36112075.0,86100768.0,1.0,1.0,1962.0,6,2.0,8,7,6,7,N,
47,189,'JENNINGS FORK CREEK',36112154.0,86100702.0,1.0,1.0,1962.0,6,2.0,7,7,6,6,N,
47,189,'BRANCH',36101416.0,86071926.0,1.0,1.0,1964.0,2,19.0,N,N,N,7,6,
47,189,'NFA 1486 / I40',36101002.0,86064836.0,1.0,8.0,1962.0,4,2.0,5,6,7,N,N,
47,189,'ROUND LICK CREEK',36101176.0,86052802.0,1.0,1.0,1964.0,6,2.0,7,7,6,6,N,
47,189,'ROUND LICK CREEK',36101242.0,86052808.0,1.0,1.0,1964.0,6,2.0,7,6,6,8,N,
47,189,'C-D ROAD 1 I840 / I40',36105928.0,86210727.0,1.0,11.0,1994.0,4,2.0,8,8,8,N,N,
47,189,'RAMP 2 I840 / I40',36105988.0,86211411.0,1.0,11.0,1994.0,4,2.0,8,8,8,N,N,
47,189,'NFA 4285 / I40',36105748.0,86193318.0,1.0,16.0,2002.0,6,2.0,7,7,7,N,N,
47,189,'BRANCH',36105664.0,86194391.0,1.0,11.0,2002.0,2,19.0,N,N,N,7,8,
47,189,"'I-40 RAMP ""E""'",36101416.0,86303683.0,1.0,16.0,2008.0,6,2.0,8,7,8,N,N,
47,189,'BARTONS CREEK',36105844.0,86194446.0,1.0,11.0,1965.0,2,19.0,N,N,N,7,7,
47,189,'SINKING CREEK',36124326.0,86174350.0,4.0,19.0,1955.0,5,2.0,7,8,7,7,N,
47,189,'SINKING CREEK',36123156.0,86173222.0,4.0,19.0,1970.0,5,2.0,8,7,7,7,N,
47,189,'TOWN CREEK',36121770.0,86173095.0,4.0,19.0,1955.0,5,5.0,7,7,7,6,N,
47,189,'NORTH CREEK',36093078.0,86312773.0,1.0,16.0,1930.0,1,11.0,7,6,7,7,N,
47,189,'WRIGHT BRANCH',36085880.0,86300305.0,1.0,16.0,1920.0,2,19.0,N,N,N,6,7,
47,189,'NORTH FORK SUGGS CREEK',36084717.0,86271663.0,1.0,7.0,1950.0,2,19.0,N,N,N,6,7,
47,189,'BRANCH',36074056.0,86233018.0,1.0,17.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'WEST FORK SINKING CREEK',36073492.0,86223549.0,1.0,7.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'DRY CREEK',36063821.0,86205329.0,1.0,7.0,1955.0,2,19.0,N,N,N,6,7,
47,189,'WEST FORK SPRING CREEK',36061349.0,86161001.0,1.0,7.0,1950.0,2,19.0,N,N,N,6,7,
47,189,'BRANCH',36062118.0,86160174.0,1.0,7.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'WEST FORK SPRING CREEK',36063276.0,86152821.0,1.0,7.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'MIDDLE FORK SPRING CREEK',36062982.0,86141537.0,1.0,7.0,1960.0,1,4.0,7,7,6,7,N,
47,189,'DRY CREEK',36063030.0,86123990.0,1.0,7.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'STONES CREEK',36111338.0,86303930.0,1.0,16.0,2002.0,6,2.0,7,8,8,8,N,
47,189,'BRANCH',36134068.0,86304999.0,1.0,16.0,1938.0,1,5.0,7,7,8,8,N,
47,189,'SMITH FORK CREEK',35590324.0,86042609.0,1.0,7.0,1953.0,1,4.0,6,4,6,7,N,
47,189,'WEBB BRANCH',36010882.0,86061680.0,1.0,7.0,1993.0,6,2.0,7,4,7,8,N,
47,189,'BRANCH',36025634.0,86083276.0,1.0,7.0,1955.0,2,19.0,N,N,N,6,5,
47,189,'PATTON HOLLOW BRANCH',36044518.0,86081543.0,1.0,7.0,1950.0,2,19.0,N,N,N,6,7,
47,189,'ROUND LICK CREEK',36053955.0,86075964.0,1.0,7.0,1948.0,1,4.0,7,5,4,7,N,
47,189,'BEECH LOG CREEK',36054884.0,86075964.0,1.0,7.0,1948.0,1,4.0,7,7,6,7,N,
47,189,'LITTLE CREEK',36155544.0,86294693.0,2.0,7.0,1955.0,3,2.0,8,7,5,7,N,
47,189,'SPENCER CREEK',36165232.0,86271639.0,2.0,7.0,1955.0,3,2.0,7,7,6,5,N,
47,189,'BRANCH',36163257.0,86222063.0,2.0,7.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'BARTON CREEK',36161788.0,86205898.0,2.0,7.0,1928.0,1,11.0,6,6,6,7,N,
47,189,'WALKER BRANCH',36145004.0,86185173.0,2.0,17.0,1965.0,2,19.0,N,N,N,7,7,
47,189,'BRANCH',35592221.0,86145074.0,1.0,7.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'FLORIDA CREEK',36000871.0,86143473.0,1.0,7.0,1959.0,1,4.0,7,6,7,7,N,
47,189,'JUG CREEK',36015286.0,86142946.0,1.0,7.0,1960.0,2,19.0,N,N,N,7,7,
47,189,'FALL CREEK',36020121.0,86142743.0,1.0,7.0,1959.0,1,4.0,6,6,6,6,N,
47,189,'MIDDLE FORK SPRING CREEK',36061045.0,86143583.0,1.0,7.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'WEST FORK SPRING CREEK',36070252.0,86143984.0,1.0,7.0,1957.0,1,4.0,6,5,4,7,N,
47,189,'DEDMAN BRANCH',36081693.0,86153233.0,1.0,7.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'FALL CREEK',36005094.0,86214817.0,1.0,2.0,1956.0,1,4.0,5,4,5,7,N,
47,189,'HURRICANE CREEK',36034788.0,86204500.0,1.0,2.0,1955.0,1,4.0,5,4,5,7,N,
47,189,'BRANCH',36061511.0,86195034.0,1.0,2.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'SINKING CREEK',36101614.0,86181295.0,1.0,14.0,1958.0,2,19.0,N,N,N,7,5,
47,189,'SINKING CREEK',36111290.0,86174848.0,1.0,14.0,1958.0,2,19.0,N,N,N,8,6,
47,189,'TOWN CREEK',36114957.0,86173293.0,1.0,14.0,1959.0,1,4.0,7,7,7,7,N,
47,189,'WALKER BRANCH',36140510.0,86172238.0,1.0,14.0,1955.0,2,19.0,N,N,N,7,7,
47,189,'SPRING CREEK',36164992.0,86163083.0,1.0,2.0,1955.0,1,4.0,7,7,7,7,N,
47,189,'CUMBERLAND RIVER',36175509.0,86154845.0,1.0,2.0,1991.0,4,2.0,7,7,6,8,N,5.0
47,189,'CEDAR CREEK',36135118.0,86302461.0,1.0,14.0,1999.0,6,6.0,8,8,6,6,N,
47,189,'BRANCH',36135496.0,86294591.0,1.0,14.0,1932.0,2,19.0,N,N,N,7,6,
47,189,'BRANCH',36135454.0,86293001.0,1.0,14.0,1930.0,2,19.0,N,N,N,7,5,
47,189,'COOKS BRANCH',36135820.0,86253660.0,1.0,14.0,2007.0,2,19.0,N,N,N,7,8,
47,189,'OVERFLOW',36140180.0,86252941.0,1.0,14.0,2007.0,2,19.0,N,N,N,8,8,
47,189,'SPENCE CREEK',36140438.0,86252202.0,1.0,14.0,2007.0,6,2.0,8,8,8,8,N,
47,189,'SPENCE CREEK',36140775.0,86232526.0,1.0,14.0,2007.0,6,2.0,7,8,8,8,N,
47,189,'BARTON CREEK',36124602.0,86191296.0,1.0,14.0,1932.0,1,4.0,5,4,5,7,N,
47,189,'SPRING CREEK',36131560.0,86141825.0,1.0,16.0,1931.0,1,4.0,7,7,6,7,N,
47,189,'CEDAR CREEK',36141044.0,86104734.0,1.0,6.0,1931.0,1,4.0,6,5,6,7,N,
47,189,'CANEY CREEK',36142743.0,86094200.0,1.0,6.0,1931.0,2,19.0,N,N,N,7,7,
47,189,'SR 24/SR109',36135778.0,86254547.0,1.0,14.0,2007.0,2,4.0,8,6,7,N,N,
47,189,'BRANCH',36130048.0,86345729.0,1.0,14.0,1999.0,2,19.0,N,N,N,7,7,
47,189,'BRANCH',36141956.0,86241997.0,1.0,14.0,2007.0,2,19.0,N,N,N,7,7,
47,189,'BRANCH',36133523.0,86213089.0,1.0,14.0,2006.0,2,19.0,N,N,N,8,8,
47,189,'BRANCH',36131356.0,86203258.0,1.0,14.0,2006.0,2,19.0,N,N,N,8,7,
47,189,'BRANCH',36130528.0,86201069.0,1.0,14.0,2006.0,2,19.0,N,N,N,8,8,
47,189,'SINKING CREEK',36122958.0,86173095.0,1.0,14.0,1931.0,1,19.0,N,N,N,8,4,
47,189,'TARVER BRANCH',36123258.0,86180707.0,1.0,14.0,1950.0,1,19.0,N,N,N,7,7,
47,189,'BLACK BRANCH',36101734.0,86152046.0,1.0,16.0,1946.0,2,19.0,N,N,N,7,7,
47,189,'SPRING CREEK',36090282.0,86142023.0,1.0,6.0,1940.0,1,4.0,7,7,7,7,N,
47,189,'BRANCH',36084968.0,86141031.0,1.0,6.0,1940.0,1,4.0,7,5,5,6,N,
47,189,'BRANCH',36081949.0,86132796.0,1.0,6.0,1940.0,2,19.0,N,N,N,7,6,
47,189,'THORN CREEK',36054614.0,86092352.0,1.0,6.0,1956.0,2,19.0,N,N,N,7,6,
47,189,'BEECH CREEK',36054434.0,86091327.0,1.0,6.0,1956.0,2,19.0,N,N,N,7,6,
47,189,'BEECH CREEK',36054639.0,86085495.0,1.0,6.0,1956.0,1,4.0,5,6,4,7,N,
47,189,'ROUNDLICK CREEK',36055447.0,86074824.0,1.0,6.0,1956.0,1,4.0,5,4,5,7,N,
47,189,'BRANCH',36052772.0,86041458.0,1.0,6.0,1956.0,2,19.0,N,N,N,6,7,
47,189,'EAVENS CREEK',36050642.0,86033786.0,1.0,6.0,1953.0,1,4.0,7,7,7,7,N,
47,189,'KENNEDY CREEK',35580420.0,86043738.0,1.0,6.0,1956.0,2,19.0,N,N,N,7,6,
47,189,'SAUNDERS FORK CREEK',35583564.0,86041439.0,1.0,6.0,1963.0,1,4.0,6,7,4,8,N,
47,189,'SMITH FORK CREEK',35591897.0,86022472.0,1.0,6.0,1956.0,3,2.0,7,7,7,8,N,
47,189,'BRANCH',35585514.0,86031188.0,1.0,6.0,1963.0,2,19.0,N,N,N,7,7,
47,189,'MIDDLE FORK CEDAR CREEK',36111026.0,86242742.0,1.0,14.0,1965.0,2,19.0,N,N,N,8,7,
47,189,'BRANCH',36134886.0,86253954.0,1.0,14.0,2007.0,2,19.0,N,N,N,7,6,
47,189,'BRANCH',36143003.0,86255564.0,1.0,14.0,2021.0,6,6.0,8,8,8,7,N,
47,189,'DRY FORK CREEK',36171350.0,86263725.0,1.0,2.0,2020.0,6,2.0,8,8,8,8,N,
47,189,'CUMBERLAND RIVER',36201344.0,86261091.0,1.0,14.0,2014.0,4,3.0,7,8,7,5,N,1.0
47,189,'NORTH FORK CEDAR CREEK',36112544.0,86243601.0,1.0,14.0,1999.0,2,19.0,N,N,N,6,7,
47,189,'BRANCH',36101865.0,86235946.0,1.0,12.0,2001.0,2,19.0,N,N,N,8,6,
47,189,'BRANCH',36103822.0,86240978.0,1.0,12.0,2001.0,2,19.0,N,N,N,8,7,
47,189,'N.E.R.R.',36133411.0,86253449.0,1.0,14.0,2012.0,6,2.0,7,8,8,N,N,
47,189,'BRANCH',36185718.0,86104314.0,1.0,6.0,2014.0,2,19.0,N,N,N,8,7,
47,189,'BRANCH',36172370.0,86122221.0,1.0,6.0,2016.0,2,19.0,N,N,N,8,8,
47,189,'CEDAR CREEK',36172106.0,86122825.0,1.0,6.0,2016.0,5,2.0,7,8,8,8,N,
47,189,'SPRING CREEK',36151079.0,86144745.0,1.0,6.0,1973.0,6,2.0,7,6,8,8,N,
47,189,'SPRING CREEK',36122837.0,86135340.0,1.0,7.0,1962.0,5,2.0,8,7,6,7,N,
47,189,'CEDAR CREEK',36115940.0,86105652.0,1.0,7.0,1947.0,2,19.0,N,N,N,7,6,
47,189,'JENNINGS FORK CREEK',36120348.0,86092651.0,1.0,7.0,1984.0,2,19.0,N,N,N,8,7,
47,189,'BRANCH',36120426.0,86085880.0,1.0,7.0,1999.0,2,19.0,N,N,N,8,8,
47,189,'JENNINGS FORK CREEK',36115796.0,86081271.0,1.0,7.0,1999.0,2,19.0,N,N,N,8,8,
47,189,'BRANCH',36153966.0,86142616.0,1.0,6.0,2009.0,2,19.0,N,N,N,8,8,
47,189,'WRIGHT BRANCH',36083768.0,86305960.0,1.0,6.0,1988.0,2,19.0,N,N,N,8,7,
47,189,'BRANCH',36070546.0,86311685.0,1.0,6.0,1985.0,2,19.0,N,N,N,8,8,
47,189,'BRANCH',36012208.0,86221091.0,1.0,6.0,2001.0,2,19.0,N,N,N,8,7,
47,189,'BRANCH',36012076.0,86214421.0,1.0,6.0,2001.0,2,19.0,N,N,N,8,7,
47,189,'COUCHVILLE PIKE / I840',36040822.0,86255064.0,1.0,7.0,1994.0,6,2.0,7,7,7,N,N,
47,189,'MCCREARY RD / I840',36055951.0,86245815.0,1.0,8.0,1994.0,6,6.0,7,7,7,N,N,
47,189,'SINKING CREEK',36060361.0,86245263.0,1.0,1.0,1994.0,6,6.0,7,7,7,6,N,
47,189,'SINKING CREEK',36060450.0,86245340.0,1.0,1.0,1994.0,6,6.0,7,7,7,6,N,
47,189,'I840/STEWARTS FERRY PK',36064188.0,86243228.0,1.0,1.0,1994.0,6,2.0,8,8,7,N,N,
47,189,'I840/STEWARTS FERRY PK',36064218.0,86243324.0,1.0,1.0,1994.0,6,2.0,7,8,8,N,N,
47,189,'CENTRAL PIKE / I840',36074836.0,86235069.0,1.0,12.0,1994.0,6,2.0,8,7,8,N,N,
47,189,'CENTRAL PIKE / I840',36074776.0,86235179.0,1.0,12.0,1994.0,6,2.0,8,8,8,N,N,
47,189,'I840 / OAK GROVE RD',36084626.0,86220907.0,1.0,1.0,1994.0,6,2.0,8,8,6,N,N,
47,189,'I840 / OAK GROVE RD',36084782.0,86220877.0,1.0,1.0,1994.0,6,2.0,8,8,8,N,N,
47,189,'I840 / FRANKLIN RD',36102916.0,86210642.0,1.0,11.0,1994.0,6,6.0,8,7,6,N,N,
47,189,'I840 / FRANKLIN RD',36102820.0,86210804.0,1.0,11.0,1994.0,6,6.0,8,8,8,N,N,
47,189,'BRANCH',36065966.0,86242972.0,1.0,11.0,1994.0,1,19.0,N,N,N,7,7,
47,189,'BRANCH',36095345.0,86212208.0,1.0,1.0,1994.0,2,19.0,N,N,N,8,7,
47,189,'BRANCH',36035328.0,86254992.0,1.0,1.0,1994.0,2,19.0,N,N,N,7,7,
47,145,'Poplar Creek',35555635.0,84241990.0,79.0,19.0,1998.0,4,2.0,7,7,7,7,N,
47,145,'Bear Creek',35561567.0,84201822.0,79.0,19.0,1960.0,1,19.0,N,N,N,7,7,
47,161,'LOWER POOL 4',36301800.0,87471620.0,63.0,9.0,1963.0,1,1.0,8,8,7,7,N,
47,161,'UPPER POOL 4',36300600.0,87461500.0,63.0,9.0,1963.0,1,1.0,8,7,7,6,N,
47,161,'S CROSS CREEKS RESERVOIR',36282640.0,87441800.0,63.0,9.0,1963.0,1,1.0,8,8,8,7,N,
47,75,'UNNAMED DITCH',35292640.0,89114620.0,63.0,9.0,1993.0,3,2.0,6,6,5,6,N,
47,75,'LOG LANDING SLOUGH',35294560.0,89102040.0,63.0,9.0,2004.0,5,1.0,8,8,8,6,N,
47,75,'BEAR CREEK',35301800.0,89130780.0,63.0,9.0,2004.0,5,1.0,8,8,8,7,N,
47,75,'PIKE HOLE SLOUGH',35284680.0,89094320.0,63.0,9.0,2004.0,5,1.0,8,7,8,7,N,
47,75,'SLOUGH',35312400.0,89165700.0,63.0,9.0,2004.0,5,1.0,7,7,8,7,N,
47,75,'SLOUGH',35312340.0,89170720.0,63.0,9.0,2004.0,5,1.0,8,7,8,7,N,
47,79,'BENNETTS CREEK',36213420.0,88015340.0,63.0,9.0,1964.0,1,22.0,7,5,5,7,N,
47,1,'CLINCH RIVER',36132800.0,84053200.0,67.0,6.0,1936.0,3,3.0,6,5,7,8,N,
47,91,'LAUREL CREEK',36355088.0,81452082.0,64.0,9.0,2013.0,5,1.0,8,8,8,8,N,
47,139,'LOST CREEK',35074930.0,84255450.0,64.0,9.0,1997.0,3,19.0,N,N,N,6,6,
47,139,'LITTLE LOST CREEK',35093759.0,84285240.0,64.0,9.0,1989.0,5,5.0,6,7,7,7,N,
47,139,'LOST  CREEK',35093281.0,84280969.0,64.0,9.0,1989.0,5,5.0,6,6,6,7,N,
47,139,'TOWEE CREEK',35113971.0,84265948.0,64.0,9.0,1992.0,3,2.0,7,7,7,7,N,
47,139,'WOLF CREEK',35094432.0,84222979.0,64.0,9.0,1984.0,3,2.0,7,7,7,8,N,
47,139,'SPRING CREEK',35150631.0,84273256.0,64.0,9.0,1985.0,1,5.0,7,6,5,7,N,
47,59,'PAINT CREEK',35580700.0,82500700.0,64.0,9.0,1934.0,3,2.0,6,7,7,8,N,
47,171,'CLARKS CREEK',36085681.0,82314294.0,64.0,9.0,2004.0,5,5.0,7,7,7,8,N,
47,29,'BRUSH CREEK',35570221.0,82560427.0,64.0,9.0,1935.0,1,1.0,7,7,7,7,N,
47,29,'BRUSH CREEK',35565258.0,82560120.0,64.0,9.0,1935.0,1,1.0,7,7,7,7,N,
47,29,'BRUSH CREEK',35574942.0,82560971.0,64.0,9.0,1984.0,1,5.0,7,7,7,8,N,
47,59,'PAINT CREEK',35583947.0,82505360.0,64.0,9.0,1935.0,3,2.0,7,7,6,8,N,
47,59,'PAINT CREEK',35581966.0,82511013.0,64.0,9.0,1935.0,3,2.0,7,7,7,8,N,
47,59,'PAINT CREEK',35575597.0,82515330.0,64.0,9.0,1935.0,3,2.0,7,7,7,8,N,
47,59,'PAINT CREEK',35574483.0,82520303.0,64.0,9.0,1935.0,3,2.0,7,7,7,8,N,
47,59,'PAINT CREEK',35573722.0,82523443.0,64.0,9.0,1935.0,3,2.0,7,7,6,8,N,
47,59,'PAINT CREEK',35564329.0,82535186.0,64.0,9.0,2002.0,5,5.0,7,7,7,8,N,
47,59,'PAINT CREEK',35571293.0,82533089.0,64.0,9.0,2003.0,5,5.0,7,7,7,8,N,
47,29,'TRAIL FORK STREAM',35494836.0,82574752.0,64.0,9.0,2021.0,3,3.0,8,8,8,8,N,
47,123,'CANEY BRANCH',35292744.0,84072383.0,64.0,9.0,1922.0,3,2.0,6,5,6,7,N,
47,139,'PACE BRANCH',35024500.0,84323500.0,64.0,9.0,1969.0,1,19.0,N,N,N,5,5,
47,139,'OCOEE RIVER',35040945.0,84275594.0,64.0,9.0,1997.0,3,10.0,5,7,7,8,N,1.0
47,139,'GRAHAM BRANCH',35001108.0,84384966.0,64.0,9.0,1984.0,1,1.0,7,7,7,7,N,
47,139,'SHEEDS CREEK',34592571.0,84380928.0,64.0,9.0,1984.0,1,4.0,7,8,7,9,N,
47,139,'SHEEDS CREEK',35000927.0,84370439.0,64.0,9.0,1984.0,1,4.0,7,7,7,7,N,
47,139,'SHEEDS CREEK',35004171.0,84345610.0,64.0,9.0,1989.0,6,1.0,6,6,7,6,N,
47,139,'TUMBLING CREEK',34592765.0,84291451.0,64.0,9.0,1936.0,3,2.0,5,4,6,7,N,
47,139,'SAWMILL BRANCH',35002408.0,84410510.0,64.0,9.0,2012.0,9,19.0,N,N,N,7,7,
47,139,'SAWMILL BRANCH',35002617.0,84411320.0,64.0,9.0,2012.0,9,19.0,N,N,N,7,7,
47,123,'BALD RIVER',35171950.0,84110920.0,64.0,9.0,1935.0,3,19.0,N,N,N,6,6,
47,123,'SUGAR COVE BR.',35195140.0,84034790.0,64.0,9.0,1935.0,3,19.0,N,N,N,7,6,
47,123,'LAUREL CREEK',35203576.0,84114374.0,64.0,9.0,1984.0,5,1.0,7,7,6,8,N,
47,123,'TURKEY CREEK',35203255.0,84113517.0,64.0,9.0,1968.0,3,2.0,7,7,8,8,N,
47,123,'TELLICO RIVER',35195952.0,84110673.0,64.0,9.0,1984.0,5,2.0,7,8,7,8,N,
47,123,'BALD RIVER',35192907.0,84104004.0,64.0,9.0,1933.0,3,2.0,5,5,5,8,N,
47,123,'TELLICO RIVER',35192515.0,84101111.0,64.0,9.0,1984.0,5,2.0,7,8,5,8,N,
47,123,'BUCKHORN CREEK',35195171.0,84093870.0,64.0,9.0,1984.0,5,1.0,7,7,6,8,N,
47,123,'NORTH RIVER',35194301.0,84085168.0,64.0,9.0,1983.0,1,1.0,7,7,7,8,N,
47,123,'TELLICO RIVER',35174031.0,84064150.0,64.0,9.0,1931.0,3,10.0,6,4,6,8,N,
47,123,'TELLICO RIVER',35155703.0,84050363.0,64.0,9.0,1984.0,5,2.0,7,8,5,7,N,
47,123,'TELLICO RIVER',35171537.0,84054339.0,64.0,9.0,1942.0,1,0.0,7,7,6,8,N,
47,123,'NORTH RIVER',35191039.0,84072430.0,64.0,9.0,1987.0,5,2.0,7,8,7,9,N,
47,123,'HEMLOCK CR.',35195410.0,84080004.0,64.0,9.0,1987.0,5,1.0,8,8,8,8,N,
47,123,'NORTH RIVER',35193707.0,84074698.0,64.0,9.0,1987.0,5,5.0,8,8,8,8,N,
47,123,'NORTH RIVER',35191925.0,84074452.0,64.0,9.0,1987.0,5,2.0,8,8,7,8,N,
47,123,'LAUREL BRANCH',35192317.0,84060157.0,64.0,9.0,1987.0,5,1.0,8,8,8,8,N,
47,123,'CITICO CREEK',35283687.0,84065563.0,64.0,9.0,1979.0,4,2.0,7,7,7,7,N,
47,123,'CITICO CREEK',35250626.0,84051803.0,64.0,9.0,1922.0,3,2.0,6,4,5,7,N,
47,123,'CITICO CREEK',35252618.0,84055669.0,64.0,9.0,1916.0,3,2.0,6,4,6,7,N,
47,123,'FLATS CREEK',35253858.0,84062833.0,64.0,9.0,1922.0,3,2.0,6,7,5,4,N,
47,123,'CITICO CREEK',35255254.0,84061662.0,64.0,9.0,1922.0,3,2.0,6,5,4,6,N,
47,123,'CITICO CREEK',35262142.0,84062591.0,64.0,9.0,1921.0,3,2.0,6,5,5,6,N,
47,123,'TELLICO RIVER',35203355.0,84135118.0,64.0,9.0,1963.0,1,11.0,7,7,7,7,N,
47,123,'JAKE BEST CREEK',35265475.0,84051332.0,64.0,9.0,1982.0,5,1.0,7,8,8,8,N,
47,123,'MILL CREEK',35255219.0,84033752.0,64.0,9.0,2005.0,9,19.0,N,N,N,7,8,
47,123,'DOUBLECAMP',35254846.0,84034281.0,64.0,9.0,1936.0,3,19.0,N,N,N,8,6,
47,123,'NO DATA ENTERED',35170520.0,84104610.0,64.0,9.0,1992.0,3,19.0,N,N,N,7,6,
47,171,'LONGARM BRANCH',36073600.0,82321300.0,64.0,9.0,2012.0,9,19.0,N,N,N,6,8,
47,171,'SCIOTO CREEK',36114113.0,82205140.0,64.0,9.0,1936.0,1,1.0,4,4,6,7,N,
47,91,'DOE CREEK',36224562.0,81563474.0,64.0,9.0,1963.0,1,1.0,6,6,7,8,N,
47,19,'LITTLE STONY CREEK',36182916.0,82042036.0,64.0,9.0,1934.0,1,1.0,7,7,7,8,N,
47,19,'LITTLE STONY CREEK',36170764.0,82035750.0,64.0,9.0,1934.0,1,1.0,7,7,7,8,N,
47,161,'DRY FORK CREEK',36315819.0,87593805.0,64.0,9.0,1955.0,1,19.0,N,N,N,5,7,
47,161,'BOYD CREEK',36320380.0,87595372.0,64.0,9.0,1955.0,1,19.0,N,N,N,5,7,
47,161,'HUGHES CREEK',36333899.0,88003336.0,64.0,9.0,1955.0,1,19.0,N,N,N,6,5,
47,161,'BRANCH OF BYRD CREEK',36354013.0,87592674.0,64.0,9.0,1983.0,1,19.0,N,N,N,5,7,
47,161,'BYRD CREEK',36352231.0,87594097.0,64.0,9.0,1983.0,1,19.0,N,N,N,5,7,
47,161,'BEAR CREEK',36310329.0,87550179.0,64.0,9.0,1984.0,6,5.0,8,7,7,N,N,
47,161,'BRANDON SPRING BRANCH',36330072.0,87554920.0,64.0,9.0,1984.0,5,5.0,7,8,7,6,N,
47,161,'RAYBURN CREEK',36335450.0,87560373.0,64.0,9.0,1984.0,3,19.0,N,N,N,5,7,
47,161,'BARRETT CREEK',36342129.0,87560442.0,64.0,9.0,1984.0,5,5.0,7,7,7,5,N,
47,161,'BEAR CREEK BRANCH',36304540.0,87561367.0,64.0,9.0,1955.0,1,19.0,N,N,N,5,7,
47,161,'FORK OF CLAY CREEK',36365634.0,88010398.0,64.0,9.0,1983.0,1,19.0,N,N,N,5,7,
47,161,'GINGER CREEK',36381180.0,88012095.0,64.0,9.0,1983.0,1,19.0,N,N,N,5,7,
47,161,'SOUTH FORK RUSHING CREEK',36391048.0,88014803.0,64.0,9.0,1983.0,1,19.0,N,N,N,5,7,
47,161,'MIDDLE FORK RUSHING CREE',36395724.0,88013988.0,64.0,9.0,1983.0,1,19.0,N,N,N,7,7,
47,161,'NORTH FORK RUSHING CREEK',36400660.0,88013688.0,64.0,9.0,1983.0,1,19.0,N,N,N,5,7,
47,161,'PRYOR CREEK',36382098.0,87585157.0,64.0,9.0,1955.0,1,19.0,N,N,N,5,7,
47,161,'PRYOR CREEK',36391793.0,87582925.0,64.0,9.0,1982.0,3,2.0,7,6,5,8,N,
47,161,'LOST CREEK',36281268.0,88010667.0,64.0,9.0,1955.0,1,19.0,N,N,N,7,7,
47,161,'DEVILS BACKBONE CREEK',36303283.0,87595297.0,64.0,9.0,1955.0,1,19.0,N,N,N,5,7,
